split,image,filename_class,label_classes,blur,brightness,width,height,errors,warnings
train,I_HOTEL_OR_MOTEL_Hotel or motel_01.jpg,I_HOTEL_OR_MOTEL,I_HOTEL_OR_MOTEL,980.9,171.0,640,640,,
train,I_HOTEL_OR_MOTEL_Hotel or motel_02.jpg,I_HOTEL_OR_MOTEL,I_HOTEL_OR_MOTEL,789.3,185.6,640,640,,
train,I_HOTEL_OR_MOTEL_Hotel or motel_03.jpg,I_HOTEL_OR_MOTEL,I_HOTEL_OR_MOTEL,896.7,187.3,640,640,,
train,I_HOTEL_OR_MOTEL_Hotel or motel_05.jpg,I_HOTEL_OR_MOTEL,I_HOTEL_OR_MOTEL,969.2,80.6,640,640,,
train,I_HOTEL_OR_MOTEL_Hotel or motel_06.jpg,I_HOTEL_OR_MOTEL,I_HOTEL_OR_MOTEL,546.7,76.8,640,640,,
train,I_HOTEL_OR_MOTEL_Hotel or motel_07.jpg,I_HOTEL_OR_MOTEL,I_HOTEL_OR_MOTEL,828.4,203.7,640,640,,
train,I_HOTEL_OR_MOTEL_Hotel or motel_09.jpg,I_HOTEL_OR_MOTEL,I_HOTEL_OR_MOTEL,556.6,76.0,640,640,,
train,I_HOTEL_OR_MOTEL_Hotel or motel_11.jpg,I_HOTEL_OR_MOTEL,I_HOTEL_OR_MOTEL,835.0,184.2,640,640,,
train,I_KRAMUON_SAR_AVENUE_Kramuon Sar Avenue_00.jpg,I_KRAMUON_SAR_AVENUE,I_KRAMUON_SAR_AVENUE,666.4,210.8,640,640,,
train,I_KRAMUON_SAR_AVENUE_Kramuon Sar Avenue_01.jpg,I_KRAMUON_SAR_AVENUE,I_KRAMUON_SAR_AVENUE,570.1,186.1,640,640,,
train,I_KRAMUON_SAR_AVENUE_Kramuon Sar Avenue_02.jpg,I_KRAMUON_SAR_AVENUE,I_KRAMUON_SAR_AVENUE,663.5,73.9,640,640,,
train,I_KRAMUON_SAR_AVENUE_Kramuon Sar Avenue_03.jpg,I_KRAMUON_SAR_AVENUE,I_KRAMUON_SAR_AVENUE,455.7,75.9,640,640,,
train,I_KRAMUON_SAR_AVENUE_Kramuon Sar Avenue_05.jpg,I_KRAMUON_SAR_AVENUE,I_KRAMUON_SAR_AVENUE,632.7,191.5,640,640,,
train,I_KRAMUON_SAR_AVENUE_Kramuon Sar Avenue_06.jpg,I_KRAMUON_SAR_AVENUE,I_KRAMUON_SAR_AVENUE,537.6,69.9,640,640,,
train,I_KRAMUON_SAR_AVENUE_Kramuon Sar Avenue_07.jpg,I_KRAMUON_SAR_AVENUE,I_KRAMUON_SAR_AVENUE,730.2,58.4,640,640,,
train,I_KRAMUON_SAR_AVENUE_Kramuon Sar Avenue_08.jpg,I_KRAMUON_SAR_AVENUE,I_KRAMUON_SAR_AVENUE,448.2,68.4,640,640,,
train,I_KRAMUON_SAR_AVENUE_Kramuon Sar Avenue_09.jpg,I_KRAMUON_SAR_AVENUE,I_KRAMUON_SAR_AVENUE,626.7,64.1,640,640,,
train,I_KRAMUON_SAR_AVENUE_Kramuon Sar Avenue_10.jpg,I_KRAMUON_SAR_AVENUE,I_KRAMUON_SAR_AVENUE,720.6,68.3,640,640,,
train,I_KRAMUON_SAR_AVENUE_Kramuon Sar Avenue_11.jpg,I_KRAMUON_SAR_AVENUE,I_KRAMUON_SAR_AVENUE,615.3,59.0,640,640,,
train,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH_Large-size trucks having overall length exceeding the specified length_00.jpg,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,411.2,214.7,640,640,,
train,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH_Large-size trucks having overall length exceeding the specified length_01.jpg,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,606.9,182.6,640,640,,
train,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH_Large-size trucks having overall length exceeding the specified length_03.jpg,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,428.4,83.7,640,640,,
train,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH_Large-size trucks having overall length exceeding the specified length_04.jpg,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,767.2,198.3,640,640,,
train,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH_Large-size trucks having overall length exceeding the specified length_05.jpg,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,374.2,82.8,640,640,,
train,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH_Large-size trucks having overall length exceeding the specified length_06.jpg,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,561.5,85.1,640,640,,
train,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH_Large-size trucks having overall length exceeding the specified length_07.jpg,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,371.0,85.5,640,640,,
train,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH_Large-size trucks having overall length exceeding the specified length_08.jpg,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,728.3,198.6,640,640,,
train,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH_Large-size trucks having overall length exceeding the specified length_09.jpg,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,644.6,207.7,640,640,,
train,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH_Large-size trucks having overall length exceeding the specified length_10.jpg,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,I_LARGE_SIZE_TRUCKS_HAVING_OVERALL_LENGTH,526.6,89.6,640,640,,
train,I_MOTORCYCLE_DRAWN_CARTS_Motorcycle-drawn carts_00.jpg,I_MOTORCYCLE_DRAWN_CARTS,I_MOTORCYCLE_DRAWN_CARTS,538.0,98.5,640,640,,
train,I_MOTORCYCLE_DRAWN_CARTS_Motorcycle-drawn carts_01.jpg,I_MOTORCYCLE_DRAWN_CARTS,I_MOTORCYCLE_DRAWN_CARTS,513.0,206.2,640,640,,
train,I_MOTORCYCLE_DRAWN_CARTS_Motorcycle-drawn carts_02.jpg,I_MOTORCYCLE_DRAWN_CARTS,I_MOTORCYCLE_DRAWN_CARTS,791.1,207.9,640,640,,
train,I_MOTORCYCLE_DRAWN_CARTS_Motorcycle-drawn carts_03.jpg,I_MOTORCYCLE_DRAWN_CARTS,I_MOTORCYCLE_DRAWN_CARTS,490.7,207.1,640,640,,
train,I_MOTORCYCLE_DRAWN_CARTS_Motorcycle-drawn carts_04.jpg,I_MOTORCYCLE_DRAWN_CARTS,I_MOTORCYCLE_DRAWN_CARTS,647.4,219.8,640,640,,
train,I_MOTORCYCLE_DRAWN_CARTS_Motorcycle-drawn carts_05.jpg,I_MOTORCYCLE_DRAWN_CARTS,I_MOTORCYCLE_DRAWN_CARTS,629.6,201.2,640,640,,
train,I_MOTORCYCLE_DRAWN_CARTS_Motorcycle-drawn carts_06.jpg,I_MOTORCYCLE_DRAWN_CARTS,I_MOTORCYCLE_DRAWN_CARTS,869.7,206.5,640,640,,
train,I_MOTORCYCLE_DRAWN_CARTS_Motorcycle-drawn carts_07.jpg,I_MOTORCYCLE_DRAWN_CARTS,I_MOTORCYCLE_DRAWN_CARTS,639.8,104.6,640,640,,
train,I_MOTORCYCLE_DRAWN_CARTS_Motorcycle-drawn carts_08.jpg,I_MOTORCYCLE_DRAWN_CARTS,I_MOTORCYCLE_DRAWN_CARTS,788.3,218.4,640,640,,
train,I_MOTORCYCLE_DRAWN_CARTS_Motorcycle-drawn carts_10.jpg,I_MOTORCYCLE_DRAWN_CARTS,I_MOTORCYCLE_DRAWN_CARTS,686.2,218.6,640,640,,
train,I_MOTORCYCLE_DRAWN_CARTS_Motorcycle-drawn carts_11.jpg,I_MOTORCYCLE_DRAWN_CARTS,I_MOTORCYCLE_DRAWN_CARTS,896.1,207.2,640,640,,
train,I_MOTORCYCLES_Motorcycles_01.jpg,I_MOTORCYCLES,I_MOTORCYCLES,675.7,197.5,640,640,,
train,I_MOTORCYCLES_Motorcycles_02.jpg,I_MOTORCYCLES,I_MOTORCYCLES,760.9,209.7,640,640,,
train,I_MOTORCYCLES_Motorcycles_03.jpg,I_MOTORCYCLES,I_MOTORCYCLES,312.3,86.4,640,640,,
train,I_MOTORCYCLES_Motorcycles_04.jpg,I_MOTORCYCLES,I_MOTORCYCLES,662.4,200.6,640,640,,
train,I_MOTORCYCLES_Motorcycles_06.jpg,I_MOTORCYCLES,I_MOTORCYCLES,406.6,88.5,640,640,,
train,I_MOTORCYCLES_Motorcycles_07.jpg,I_MOTORCYCLES,I_MOTORCYCLES,419.9,92.6,640,640,,
train,I_MOTORCYCLES_Motorcycles_08.jpg,I_MOTORCYCLES,I_MOTORCYCLES,371.5,192.0,640,640,,
train,I_MOTORCYCLES_Motorcycles_09.jpg,I_MOTORCYCLES,I_MOTORCYCLES,385.9,191.1,640,640,,
train,I_MOTORCYCLES_Motorcycles_10.jpg,I_MOTORCYCLES,I_MOTORCYCLES,694.1,213.4,640,640,,
train,I_MOTORCYCLES_Motorcycles_11.jpg,I_MOTORCYCLES,I_MOTORCYCLES,659.4,192.0,640,640,,
train,I_NATIONAL_ROAD_NUMBER_National road number_00.jpg,I_NATIONAL_ROAD_NUMBER,I_NATIONAL_ROAD_NUMBER,1079.2,221.3,640,640,,overexposed (mean=221.3)
train,I_NATIONAL_ROAD_NUMBER_National road number_02.jpg,I_NATIONAL_ROAD_NUMBER,I_NATIONAL_ROAD_NUMBER,783.8,210.6,640,640,,
train,I_NATIONAL_ROAD_NUMBER_National road number_03.jpg,I_NATIONAL_ROAD_NUMBER,I_NATIONAL_ROAD_NUMBER,877.8,101.9,640,640,,
train,I_NATIONAL_ROAD_NUMBER_National road number_04.jpg,I_NATIONAL_ROAD_NUMBER,I_NATIONAL_ROAD_NUMBER,1243.4,209.7,640,640,,
train,I_NATIONAL_ROAD_NUMBER_National road number_06.jpg,I_NATIONAL_ROAD_NUMBER,I_NATIONAL_ROAD_NUMBER,1023.1,113.8,640,640,,
train,I_NATIONAL_ROAD_NUMBER_National road number_07.jpg,I_NATIONAL_ROAD_NUMBER,I_NATIONAL_ROAD_NUMBER,735.8,93.3,640,640,,
train,I_NATIONAL_ROAD_NUMBER_National road number_08.jpg,I_NATIONAL_ROAD_NUMBER,I_NATIONAL_ROAD_NUMBER,1049.6,113.3,640,640,,
train,I_NATIONAL_ROAD_NUMBER_National road number_09.jpg,I_NATIONAL_ROAD_NUMBER,I_NATIONAL_ROAD_NUMBER,777.2,204.4,640,640,,
train,I_NATIONAL_ROAD_NUMBER_National road number_10.jpg,I_NATIONAL_ROAD_NUMBER,I_NATIONAL_ROAD_NUMBER,1378.5,200.3,640,640,,
train,I_NATIONAL_ROAD_NUMBER_National road number_11.jpg,I_NATIONAL_ROAD_NUMBER,I_NATIONAL_ROAD_NUMBER,536.6,91.8,640,640,,
train,I_OBJECT_MARKER_ON_THE_CURVE_Object marker (on the curve)_00.jpg,I_OBJECT_MARKER_ON_THE_CURVE,I_OBJECT_MARKER_ON_THE_CURVE,402.4,181.8,640,640,,
train,I_OBJECT_MARKER_ON_THE_CURVE_Object marker (on the curve)_01.jpg,I_OBJECT_MARKER_ON_THE_CURVE,I_OBJECT_MARKER_ON_THE_CURVE,281.2,187.3,640,640,,
train,I_OBJECT_MARKER_ON_THE_CURVE_Object marker (on the curve)_02.jpg,I_OBJECT_MARKER_ON_THE_CURVE,I_OBJECT_MARKER_ON_THE_CURVE,453.5,185.0,640,640,,
train,I_OBJECT_MARKER_ON_THE_CURVE_Object marker (on the curve)_03.jpg,I_OBJECT_MARKER_ON_THE_CURVE,I_OBJECT_MARKER_ON_THE_CURVE,275.5,76.0,640,640,,
train,I_OBJECT_MARKER_ON_THE_CURVE_Object marker (on the curve)_05.jpg,I_OBJECT_MARKER_ON_THE_CURVE,I_OBJECT_MARKER_ON_THE_CURVE,276.8,197.1,640,640,,
train,I_OBJECT_MARKER_ON_THE_CURVE_Object marker (on the curve)_06.jpg,I_OBJECT_MARKER_ON_THE_CURVE,I_OBJECT_MARKER_ON_THE_CURVE,406.9,82.8,640,640,,
train,I_OBJECT_MARKER_ON_THE_CURVE_Object marker (on the curve)_07.jpg,I_OBJECT_MARKER_ON_THE_CURVE,I_OBJECT_MARKER_ON_THE_CURVE,431.0,211.0,640,640,,
train,I_OBJECT_MARKER_ON_THE_CURVE_Object marker (on the curve)_08.jpg,I_OBJECT_MARKER_ON_THE_CURVE,I_OBJECT_MARKER_ON_THE_CURVE,444.1,202.9,640,640,,
train,I_OBJECT_MARKER_ON_THE_CURVE_Object marker (on the curve)_09.jpg,I_OBJECT_MARKER_ON_THE_CURVE,I_OBJECT_MARKER_ON_THE_CURVE,504.1,190.1,640,640,,
train,I_OBJECT_MARKER_ON_THE_CURVE_Object marker (on the curve)_10.jpg,I_OBJECT_MARKER_ON_THE_CURVE,I_OBJECT_MARKER_ON_THE_CURVE,343.2,75.0,640,640,,
train,I_OBJECT_MARKER_ON_THE_CURVE_Object marker (on the curve)_11.jpg,I_OBJECT_MARKER_ON_THE_CURVE,I_OBJECT_MARKER_ON_THE_CURVE,298.5,205.8,640,640,,
train,I_OBJECT_MARKER_ON_THE_LEFT_Object marker (on the left)_00.jpg,I_OBJECT_MARKER_ON_THE_LEFT,I_OBJECT_MARKER_ON_THE_LEFT,355.7,200.9,640,640,,
train,I_OBJECT_MARKER_ON_THE_LEFT_Object marker (on the left)_02.jpg,I_OBJECT_MARKER_ON_THE_LEFT,I_OBJECT_MARKER_ON_THE_LEFT,318.8,66.5,640,640,,
train,I_OBJECT_MARKER_ON_THE_LEFT_Object marker (on the left)_03.jpg,I_OBJECT_MARKER_ON_THE_LEFT,I_OBJECT_MARKER_ON_THE_LEFT,302.8,212.8,640,640,,
train,I_OBJECT_MARKER_ON_THE_LEFT_Object marker (on the left)_06.jpg,I_OBJECT_MARKER_ON_THE_LEFT,I_OBJECT_MARKER_ON_THE_LEFT,346.8,80.6,640,640,,
train,I_OBJECT_MARKER_ON_THE_LEFT_Object marker (on the left)_07.jpg,I_OBJECT_MARKER_ON_THE_LEFT,I_OBJECT_MARKER_ON_THE_LEFT,346.6,70.1,640,640,,
train,I_OBJECT_MARKER_ON_THE_LEFT_Object marker (on the left)_08.jpg,I_OBJECT_MARKER_ON_THE_LEFT,I_OBJECT_MARKER_ON_THE_LEFT,308.4,212.4,640,640,,
train,I_OBJECT_MARKER_ON_THE_LEFT_Object marker (on the left)_09.jpg,I_OBJECT_MARKER_ON_THE_LEFT,I_OBJECT_MARKER_ON_THE_LEFT,477.0,217.9,640,640,,
train,I_OBJECT_MARKER_ON_THE_LEFT_Object marker (on the left)_10.jpg,I_OBJECT_MARKER_ON_THE_LEFT,I_OBJECT_MARKER_ON_THE_LEFT,260.9,71.1,640,640,,
train,I_OBJECT_MARKER_ON_THE_LEFT_Object marker (on the left)_11.jpg,I_OBJECT_MARKER_ON_THE_LEFT,I_OBJECT_MARKER_ON_THE_LEFT,325.9,83.6,640,640,,
train,I_OBJECT_MARKER_ON_THE_RIGHT_Object marker (on the right)_01.jpg,I_OBJECT_MARKER_ON_THE_RIGHT,I_OBJECT_MARKER_ON_THE_RIGHT,362.5,214.0,640,640,,
train,I_OBJECT_MARKER_ON_THE_RIGHT_Object marker (on the right)_02.jpg,I_OBJECT_MARKER_ON_THE_RIGHT,I_OBJECT_MARKER_ON_THE_RIGHT,397.4,84.6,640,640,,
train,I_OBJECT_MARKER_ON_THE_RIGHT_Object marker (on the right)_03.jpg,I_OBJECT_MARKER_ON_THE_RIGHT,I_OBJECT_MARKER_ON_THE_RIGHT,284.7,212.8,640,640,,
train,I_OBJECT_MARKER_ON_THE_RIGHT_Object marker (on the right)_04.jpg,I_OBJECT_MARKER_ON_THE_RIGHT,I_OBJECT_MARKER_ON_THE_RIGHT,333.6,211.6,640,640,,
train,I_OBJECT_MARKER_ON_THE_RIGHT_Object marker (on the right)_05.jpg,I_OBJECT_MARKER_ON_THE_RIGHT,I_OBJECT_MARKER_ON_THE_RIGHT,444.0,199.2,640,640,,
train,I_OBJECT_MARKER_ON_THE_RIGHT_Object marker (on the right)_06.jpg,I_OBJECT_MARKER_ON_THE_RIGHT,I_OBJECT_MARKER_ON_THE_RIGHT,398.5,78.0,640,640,,
train,I_OBJECT_MARKER_ON_THE_RIGHT_Object marker (on the right)_07.jpg,I_OBJECT_MARKER_ON_THE_RIGHT,I_OBJECT_MARKER_ON_THE_RIGHT,301.7,71.3,640,640,,
train,I_OBJECT_MARKER_ON_THE_RIGHT_Object marker (on the right)_08.jpg,I_OBJECT_MARKER_ON_THE_RIGHT,I_OBJECT_MARKER_ON_THE_RIGHT,379.1,219.9,640,640,,
train,I_OBJECT_MARKER_ON_THE_RIGHT_Object marker (on the right)_10.jpg,I_OBJECT_MARKER_ON_THE_RIGHT,I_OBJECT_MARKER_ON_THE_RIGHT,317.9,185.4,640,640,,
train,I_OBJECT_MARKER_ON_THE_RIGHT_Object marker (on the right)_11.jpg,I_OBJECT_MARKER_ON_THE_RIGHT,I_OBJECT_MARKER_ON_THE_RIGHT,242.0,83.7,640,640,,
train,I_OFFICIAL_TOURIST_INFORMATION_Official tourist information_00.jpg,I_OFFICIAL_TOURIST_INFORMATION,I_OFFICIAL_TOURIST_INFORMATION,1012.8,138.4,640,640,,
train,I_OFFICIAL_TOURIST_INFORMATION_Official tourist information_02.jpg,I_OFFICIAL_TOURIST_INFORMATION,I_OFFICIAL_TOURIST_INFORMATION,764.7,183.3,640,640,,
train,I_OFFICIAL_TOURIST_INFORMATION_Official tourist information_03.jpg,I_OFFICIAL_TOURIST_INFORMATION,I_OFFICIAL_TOURIST_INFORMATION,701.2,74.2,640,640,,
train,I_OFFICIAL_TOURIST_INFORMATION_Official tourist information_04.jpg,I_OFFICIAL_TOURIST_INFORMATION,I_OFFICIAL_TOURIST_INFORMATION,517.1,77.1,640,640,,
train,I_OFFICIAL_TOURIST_INFORMATION_Official tourist information_05.jpg,I_OFFICIAL_TOURIST_INFORMATION,I_OFFICIAL_TOURIST_INFORMATION,846.0,165.8,640,640,,
train,I_OFFICIAL_TOURIST_INFORMATION_Official tourist information_06.jpg,I_OFFICIAL_TOURIST_INFORMATION,I_OFFICIAL_TOURIST_INFORMATION,676.4,167.6,640,640,,
train,I_OFFICIAL_TOURIST_INFORMATION_Official tourist information_08.jpg,I_OFFICIAL_TOURIST_INFORMATION,I_OFFICIAL_TOURIST_INFORMATION,575.1,68.4,640,640,,
train,I_OFFICIAL_TOURIST_INFORMATION_Official tourist information_09.jpg,I_OFFICIAL_TOURIST_INFORMATION,I_OFFICIAL_TOURIST_INFORMATION,758.6,198.5,640,640,,
train,I_OFFICIAL_TOURIST_INFORMATION_Official tourist information_11.jpg,I_OFFICIAL_TOURIST_INFORMATION,I_OFFICIAL_TOURIST_INFORMATION,756.7,67.7,640,640,,
train,I_ONE_WAY_TRAFFIC_One-way traffic_00.jpg,I_ONE_WAY_TRAFFIC,I_ONE_WAY_TRAFFIC,816.9,156.5,640,640,,
train,I_ONE_WAY_TRAFFIC_One-way traffic_01.jpg,I_ONE_WAY_TRAFFIC,I_ONE_WAY_TRAFFIC,859.0,180.1,640,640,,
train,I_ONE_WAY_TRAFFIC_One-way traffic_02.jpg,I_ONE_WAY_TRAFFIC,I_ONE_WAY_TRAFFIC,845.7,155.9,640,640,,
train,I_ONE_WAY_TRAFFIC_One-way traffic_03.jpg,I_ONE_WAY_TRAFFIC,I_ONE_WAY_TRAFFIC,1050.4,140.8,640,640,,
train,I_ONE_WAY_TRAFFIC_One-way traffic_04.jpg,I_ONE_WAY_TRAFFIC,I_ONE_WAY_TRAFFIC,408.7,64.8,640,640,,
train,I_ONE_WAY_TRAFFIC_One-way traffic_05.jpg,I_ONE_WAY_TRAFFIC,I_ONE_WAY_TRAFFIC,567.3,74.6,640,640,,
train,I_ONE_WAY_TRAFFIC_One-way traffic_06.jpg,I_ONE_WAY_TRAFFIC,I_ONE_WAY_TRAFFIC,960.3,132.3,640,640,,
train,I_ONE_WAY_TRAFFIC_One-way traffic_07.jpg,I_ONE_WAY_TRAFFIC,I_ONE_WAY_TRAFFIC,991.1,132.8,640,640,,
train,I_ONE_WAY_TRAFFIC_One-way traffic_08.jpg,I_ONE_WAY_TRAFFIC,I_ONE_WAY_TRAFFIC,646.6,68.1,640,640,,
train,I_ONE_WAY_TRAFFIC_One-way traffic_10.jpg,I_ONE_WAY_TRAFFIC,I_ONE_WAY_TRAFFIC,831.5,155.8,640,640,,
train,I_ONE_WAY_TRAFFIC_One-way traffic_11.jpg,I_ONE_WAY_TRAFFIC,I_ONE_WAY_TRAFFIC,698.0,66.9,640,640,,
train,I_PARKING_LOT_Parking lot_00.jpg,I_PARKING_LOT,I_PARKING_LOT,769.7,196.9,640,640,,
train,I_PARKING_LOT_Parking lot_02.jpg,I_PARKING_LOT,I_PARKING_LOT,627.6,76.9,640,640,,
train,I_PARKING_LOT_Parking lot_03.jpg,I_PARKING_LOT,I_PARKING_LOT,686.7,77.5,640,640,,
train,I_PARKING_LOT_Parking lot_04.jpg,I_PARKING_LOT,I_PARKING_LOT,533.1,78.4,640,640,,
train,I_PARKING_LOT_Parking lot_05.jpg,I_PARKING_LOT,I_PARKING_LOT,958.8,164.7,640,640,,
train,I_PARKING_LOT_Parking lot_06.jpg,I_PARKING_LOT,I_PARKING_LOT,1092.4,146.1,640,640,,
train,I_PARKING_LOT_Parking lot_07.jpg,I_PARKING_LOT,I_PARKING_LOT,748.6,169.5,640,640,,
train,I_PARKING_LOT_Parking lot_10.jpg,I_PARKING_LOT,I_PARKING_LOT,819.2,173.7,640,640,,
train,I_PARKING_LOT_Parking lot_11.jpg,I_PARKING_LOT,I_PARKING_LOT,459.9,68.7,640,640,,
train,I_PAY_PARKING_LOT_Pay parking lot_00.jpg,I_PAY_PARKING_LOT,I_PAY_PARKING_LOT,521.4,78.3,640,640,,
train,I_PAY_PARKING_LOT_Pay parking lot_01.jpg,I_PAY_PARKING_LOT,I_PAY_PARKING_LOT,766.8,75.3,640,640,,
train,I_PAY_PARKING_LOT_Pay parking lot_02.jpg,I_PAY_PARKING_LOT,I_PAY_PARKING_LOT,508.2,80.5,640,640,,
train,I_PAY_PARKING_LOT_Pay parking lot_03.jpg,I_PAY_PARKING_LOT,I_PAY_PARKING_LOT,1236.9,146.7,640,640,,
train,I_PAY_PARKING_LOT_Pay parking lot_04.jpg,I_PAY_PARKING_LOT,I_PAY_PARKING_LOT,878.7,179.8,640,640,,
train,I_PAY_PARKING_LOT_Pay parking lot_05.jpg,I_PAY_PARKING_LOT,I_PAY_PARKING_LOT,1117.3,157.6,640,640,,
train,I_PAY_PARKING_LOT_Pay parking lot_07.jpg,I_PAY_PARKING_LOT,I_PAY_PARKING_LOT,814.8,184.4,640,640,,
train,I_PAY_PARKING_LOT_Pay parking lot_08.jpg,I_PAY_PARKING_LOT,I_PAY_PARKING_LOT,809.1,188.9,640,640,,
train,I_PAY_PARKING_LOT_Pay parking lot_09.jpg,I_PAY_PARKING_LOT,I_PAY_PARKING_LOT,501.4,68.9,640,640,,
train,I_PAY_PARKING_LOT_Pay parking lot_11.jpg,I_PAY_PARKING_LOT,I_PAY_PARKING_LOT,1085.9,148.8,640,640,,
train,I_PICNIC_SITE_Picnic site_02.jpg,I_PICNIC_SITE,I_PICNIC_SITE,863.8,73.4,640,640,,
train,I_PICNIC_SITE_Picnic site_03.jpg,I_PICNIC_SITE,I_PICNIC_SITE,841.6,79.4,640,640,,
train,I_PICNIC_SITE_Picnic site_04.jpg,I_PICNIC_SITE,I_PICNIC_SITE,983.8,203.1,640,640,,
train,I_PICNIC_SITE_Picnic site_06.jpg,I_PICNIC_SITE,I_PICNIC_SITE,1061.8,173.4,640,640,,
train,I_PICNIC_SITE_Picnic site_07.jpg,I_PICNIC_SITE,I_PICNIC_SITE,947.2,79.0,640,640,,
train,I_PICNIC_SITE_Picnic site_08.jpg,I_PICNIC_SITE,I_PICNIC_SITE,844.4,185.0,640,640,,
train,I_PICNIC_SITE_Picnic site_09.jpg,I_PICNIC_SITE,I_PICNIC_SITE,859.0,169.6,640,640,,
train,I_PICNIC_SITE_Picnic site_10.jpg,I_PICNIC_SITE,I_PICNIC_SITE,1125.2,150.1,640,640,,
train,I_PREAH_NORODOM_BOULEVARD_Preah Norodom Boulevard_00.jpg,I_PREAH_NORODOM_BOULEVARD,I_PREAH_NORODOM_BOULEVARD,671.2,71.1,640,640,,
train,I_PREAH_NORODOM_BOULEVARD_Preah Norodom Boulevard_01.jpg,I_PREAH_NORODOM_BOULEVARD,I_PREAH_NORODOM_BOULEVARD,736.0,76.6,640,640,,
train,I_PREAH_NORODOM_BOULEVARD_Preah Norodom Boulevard_02.jpg,I_PREAH_NORODOM_BOULEVARD,I_PREAH_NORODOM_BOULEVARD,691.8,205.0,640,640,,
train,I_PREAH_NORODOM_BOULEVARD_Preah Norodom Boulevard_03.jpg,I_PREAH_NORODOM_BOULEVARD,I_PREAH_NORODOM_BOULEVARD,603.9,80.2,640,640,,
train,I_PREAH_NORODOM_BOULEVARD_Preah Norodom Boulevard_04.jpg,I_PREAH_NORODOM_BOULEVARD,I_PREAH_NORODOM_BOULEVARD,773.4,190.4,640,640,,
train,I_PREAH_NORODOM_BOULEVARD_Preah Norodom Boulevard_05.jpg,I_PREAH_NORODOM_BOULEVARD,I_PREAH_NORODOM_BOULEVARD,1059.1,208.5,640,640,,
train,I_PREAH_NORODOM_BOULEVARD_Preah Norodom Boulevard_06.jpg,I_PREAH_NORODOM_BOULEVARD,I_PREAH_NORODOM_BOULEVARD,676.9,65.6,640,640,,
train,I_PREAH_NORODOM_BOULEVARD_Preah Norodom Boulevard_07.jpg,I_PREAH_NORODOM_BOULEVARD,I_PREAH_NORODOM_BOULEVARD,818.1,75.3,640,640,,
train,I_PREAH_NORODOM_BOULEVARD_Preah Norodom Boulevard_08.jpg,I_PREAH_NORODOM_BOULEVARD,I_PREAH_NORODOM_BOULEVARD,998.5,203.5,640,640,,
train,I_PREAH_NORODOM_BOULEVARD_Preah Norodom Boulevard_09.jpg,I_PREAH_NORODOM_BOULEVARD,I_PREAH_NORODOM_BOULEVARD,583.4,73.9,640,640,,
train,I_PREAH_NORODOM_BOULEVARD_Preah Norodom Boulevard_10.jpg,I_PREAH_NORODOM_BOULEVARD,I_PREAH_NORODOM_BOULEVARD,804.4,60.9,640,640,,
train,I_PREAH_NORODOM_BOULEVARD_Preah Norodom Boulevard_11.jpg,I_PREAH_NORODOM_BOULEVARD,I_PREAH_NORODOM_BOULEVARD,858.3,186.8,640,640,,
train,I_PREAH_TRASAK_PAEM_STREET_Preah Trasak Paem Street_00.jpg,I_PREAH_TRASAK_PAEM_STREET,I_PREAH_TRASAK_PAEM_STREET,771.0,199.6,640,640,,
